Date,current_shared_signal,asset_specific_signal,buy_and_hold
2025-06-30,324317.42251595855,321880.418348278,284757.06967428373
2025-07-01,325511.4210152685,322850.2911924028,285668.6819733954
2025-07-02,327550.99057061586,324712.7056047782,287225.1388061058
2025-07-03,328627.48157682444,325678.9910152675,288045.9742407809
2025-07-07,326095.84028684226,323264.980884755,286116.396586466
2025-07-08,327296.87707357394,324186.7621158388,287032.7351357208
2025-07-09,329148.2055945596,326053.71411331964,288444.541773234
2025-07-10,330225.3015518405,327023.55494804605,289265.3229515789
2025-07-11,329799.3317214062,326559.0345497935,288940.85856978665
2025-07-14,328790.4786071909,325688.2503193029,288172.27820313006
2025-07-15,327021.95168449014,324023.0346585709,286824.41194115765
2025-07-16,327378.7966060671,324435.1507198819,287096.5698039776
2025-07-17,327885.1677485565,324986.4006870779,287482.71315671323
2025-07-18,325441.5500061641,322904.04211698595,285619.6593710273
2025-07-21,327983.87747369066,325401.37882814766,287559.8694059938
2025-07-22,329117.9808397139,326482.28205838957,288424.49996500707
2025-07-23,329717.95761739527,326952.0227496684,288881.7114585132
2025-07-24,329901.5474835744,327057.3385601434,289021.5826621943
2025-07-25,329912.8240937259,327103.05602393986,289030.17332451633
2025-07-28,329862.8482275473,326961.0636395559,288992.1012558054
2025-07-29,332015.346981061,328967.88133238954,290631.9267589644
2025-07-30,329645.91993561987,326705.8822329028,288828.3664749282
2025-07-31,329331.05077421066,326416.5947258929,288588.4696907061
2025-08-01,327854.9207639749,325128.95742814435,287463.6754997914
2025-08-04,329476.42171086103,326736.976338159,288699.96629024786
2025-08-05,328779.238586757,326045.58997205464,288168.7499588497
2025-08-06,329198.2442503563,326461.11179568653,288488.0982158697
2025-08-07,329502.5359896736,326762.87348871736,288719.9779067396
2025-08-08,331063.01552641933,328310.378353637,289908.96820776473
2025-08-11,328988.2172833492,326252.83110660705,288329.07033287437
2025-08-12,330509.69714363624,327761.6605594954,289488.58555746014
2025-08-13,332722.08487352025,329955.6532998448,291173.6272032519
2025-08-14,331460.95923522755,328705.0133429744,290213.9373073116
2025-08-15,330520.3786706419,327772.25327450177,289497.8202099907
2025-08-18,330299.0729853967,327552.78764455474,289329.26515293255
2025-08-19,329379.6384776567,326640.99781316106,288628.9267067552
2025-08-20,330444.2964509763,327696.8036436069,289440.17795198614
2025-08-21,329637.6756703273,326896.88954489166,288825.80495070777
2025-08-22,334767.8098162123,331984.3689776584,292734.4841739138
2025-08-25,334118.05709331436,331340.0186507222,292240.42329999816
2025-08-26,335090.23097016034,332304.1093475502,292979.835220189
2025-08-27,336322.04009251815,333525.6765418733,293916.3648869343
2025-08-28,338574.5863712922,335759.49393119256,295628.13059147133
2025-08-29,338052.4870745501,335241.7356507063,295231.7187049741
2025-09-02,338316.86783946306,335464.27448470047,295462.6106244309
2025-09-03,338928.26377953653,336070.51530493936,295926.9158692715
2025-09-04,340876.49105001823,338002.3156671181,297406.08712551027
2025-09-05,340793.1254789568,337919.6530112721,297342.8398690193
2025-09-08,343749.95405128354,340851.55043077026,299586.1791726201
2025-09-09,344103.7526918586,341202.36594000616,299854.304256179
2025-09-10,346418.3120522683,343497.40958222875,301608.1498718034
2025-09-11,347703.1484304224,344771.41257883236,302580.87965974025
2025-09-12,347856.32767446013,344923.3002582596,302696.7934052686
2025-09-15,350121.66149045416,347169.53341211076,304410.91758100945
2025-09-16,351944.07632973895,348976.5821583794,305788.73174865154
2025-09-17,351281.92287514824,348320.01179681165,305288.45694903284
2025-09-18,350277.4067680786,347323.96548904607,304529.3313322862
2025-09-19,351137.8725432808,348177.17605711654,305179.83951484086
2025-09-22,352532.7851788804,349560.3271789016,306234.0500080538
2025-09-23,353847.8979214317,350864.3512580524,307227.43846981757
2025-09-24,352691.537049402,349717.74049798236,306354.3888500152
2025-09-25,353034.77683162945,350058.0861782156,306613.6448673098
2025-09-26,355374.4769052192,352378.0585541452,308380.6440032465
2025-09-29,355910.40194745414,352909.4648260809,308785.04022384644
2025-09-30,355851.0638440662,352850.62704501057,308740.27390420117
2025-10-01,356311.1965181504,353306.88000887877,309087.4183730488
2025-10-02,356183.4720789151,353217.14768908307,308991.07363021636
2025-10-03,357790.0785542829,354725.2530751692,310203.0212301129
2025-10-06,360283.35981282697,356996.62513466366,312082.73257249244
2025-10-07,360487.5002817451,357143.6459855676,312236.4973285389
2025-10-08,363190.59883078316,359644.9815866343,314272.40226337407
2025-10-09,360427.35350274574,357107.8064317356,312193.21670007927
2025-10-10,355884.1436781623,352498.260685085,308771.2902238124
2025-10-13,361937.2962293581,358236.84124998865,313338.0908583678
2025-10-14,362179.22406227654,358399.54849525756,313520.21513930266
2025-10-15,363892.86365384166,359908.9469025064,314810.13776834204
2025-10-16,364870.7460527118,360623.60469086876,315545.7754374087
2025-10-17,365404.0253150307,361354.25274949917,315946.8085016747
2025-10-20,371063.4240518495,366556.308126325,320201.94110549113
2025-10-21,365981.8885873918,362243.24049087724,316388.8873042596
2025-10-22,366290.81391807384,362547.85748699954,316621.11676146707
2025-10-23,368191.9906715365,364386.07560075156,318050.1374098027
2025-10-24,369110.6907511108,365331.93105764297,318740.21379232797
2025-10-27,369953.09002851765,366470.8263806649,319372.77183334547
2025-10-28,369778.30185915844,366376.46767518413,319241.5622906352
2025-10-29,370070.3612034676,366707.46715389437,319460.81818082446
2025-10-30,367723.1434271226,364165.49415972596,317698.88740767597
2025-10-31,367453.7453550662,363958.03103679046,317496.49632530654
2025-11-03,367505.6903554646,363924.8879411541,317541.3791325621
2025-11-04,364264.3028298981,360775.883956552,314740.6751103307
2025-11-05,364818.23130681895,361128.9070413191,315156.8655604695
2025-11-06,363614.06037491787,360151.7252082591,314252.29898116103
2025-11-07,365753.91691080265,362239.18425203505,315860.4417877264
2025-11-10,371926.66757994296,367815.07026249537,320495.84105305467
2025-11-11,373751.96406302956,369606.1269678409,321863.5719445618
2025-11-12,374078.5217159451,369759.16327186284,322108.1122040397
2025-11-13,369980.3264518407,366024.42305507115,319039.55872887763
2025-11-14,369114.972694846,365358.20123758295,318390.6826740611
2025-11-17,365690.0818611953,362187.43197285396,315821.7804142467
2025-11-18,365507.2907273175,362059.75035541377,315684.5070800441
2025-11-19,365114.4852474922,361588.1065450916,315389.4969549912
2025-11-20,361916.5574932741,358681.02919040807,312987.4086370059
2025-11-21,363536.8418076275,360222.63783672603,314205.8701095166
2025-11-24,367914.3229361982,364112.62577846786,317495.84290316305
2025-11-25,368355.99812442693,364485.85741468496,317827.27648508805
2025-11-26,370935.0358010869,366853.72488470795,319762.2867206941
2025-11-28,373602.46716990514,369265.84455729206,321761.80233216303
2025-12-01,372792.4029466439,368448.9868346916,321155.14093370363
2025-12-02,372189.732561343,367766.8329176025,320703.66995764856
2025-12-03,374652.2310560695,370200.0684242286,322548.760466563
2025-12-04,373743.54949032754,369302.1851342632,321868.4910735368
2025-12-05,373265.9343212466,368830.24568317324,321510.8190025101
2025-12-08,371921.7985774022,367502.0829148907,320504.06694646494
2025-12-09,374154.78982797684,369708.5385161913,322177.3564717794
2025-12-10,376715.8782319069,372239.1923433495,324095.01128041017
2025-12-11,377452.67444873793,372967.2328760769,324646.20970457507
2025-12-12,373985.5712795126,369541.33086859895,322053.1246954236
2025-12-15,372793.8955464685,368363.8163595598,321160.77942650684
2025-12-16,370977.3561621396,366568.8637378224,319799.9594095915
2025-12-17,371143.12109737133,366732.6588130369,319924.2178305438
2025-12-18,372646.5280487447,368218.200096747,321051.1153291294
2025-12-19,374427.7836093988,369978.28818851255,322385.57513251295
2025-12-22,378255.42792763916,373760.44687077095,325251.34471236845
2025-12-23,381287.99267167924,376756.9742705411,327518.83885177044
2025-12-24,381874.8278186559,377336.83578892075,327957.16909176536
2025-12-26,382515.50909981655,377969.9035634146,328435.6232046183
2025-12-29,379326.3124938704,375312.1772720418,326054.4846855304
2025-12-30,379205.8195821904,375184.767497358,325964.42283472663
2025-12-31,376111.1556782656,372195.71978341445,323651.23522635875
2026-01-02,377808.9857546948,374073.55651768716,325112.2522505675
2026-01-05,383713.8016932628,379376.7405511696,329530.6985193028
2026-01-06,382752.5255873938,378694.5625614554,328812.84015435097
2026-01-07,380364.5495904408,376680.7757043356,327028.9717224297
2026-01-08,383166.03293407225,378971.1829200526,329123.452600455
2026-01-09,387068.9397141306,382591.77671644435,332038.61105311173
2026-01-12,388271.81577542727,383619.26810074295,332935.8813833396
2026-01-13,389793.93906481954,384906.6066656066,334070.8313766577
2026-01-14,392425.7153207899,387053.35990808485,336032.17911924835
2026-01-15,391681.11390134227,386485.52977208793,335477.7456629195
2026-01-16,391106.1026684557,385905.7797096424,335049.483631044
2026-01-20,389983.7516110875,384309.5085964019,334213.4086261144
2026-01-21,396387.2036427141,390173.4445853042,338985.3343719003
2026-01-22,399626.644127106,393143.3663390025,341394.3157826279
2026-01-23,402379.8765684758,395572.43734203745,343439.5680728653
2026-01-26,404963.82366239605,397950.49904813815,345357.3527887654
2026-01-27,409258.9966310429,401702.2185598946,348542.542437702
2026-01-28,413512.4802506057,405343.8475475061,351692.49841260636
2026-01-29,415059.39794687694,406601.23408294335,352836.54537070246
2026-01-30,403890.7261918801,405191.19437847956,344580.59646753664
2026-02-02,399667.2179541412,400661.4555612977,340977.2976211694
2026-02-03,407085.9557983513,401776.04949541646,346481.0529809357
2026-02-04,407207.9384581187,401637.83288943366,346571.3334130605
2026-02-05,402254.82310174016,399335.8943709627,342905.6327028113
2026-02-06,410773.20811508584,404726.21873313154,349220.04279670445
2026-02-09,415700.06895263575,407039.9126557032,352862.2907384373
2026-02-10,415400.144468227,407643.6644669455,352640.91030509275
2026-02-11,418709.8748202431,409510.8630162293,355084.1204499258
2026-02-12,410331.7548699703,404953.48613835534,348905.851910904
2026-02-13,412533.9500719174,404929.55698539084,350534.13944397465
2026-02-17,408345.9456748643,403906.6945280374,347439.7147736664
2026-02-18,414161.92149995593,407198.0011166255,351742.7605296812
2026-02-19,414091.0163199814,406843.19252684043,351690.3962511637
2026-02-20,414949.14064969326,406139.8542828625,352324.14494230924
2026-02-23,418000.15817396564,406314.6295623482,354576.7984660644
2026-02-24,417614.1008820927,407355.791983039,354292.03269369516
2026-02-25,419457.86481170665,409405.5504899827,355652.20430344826
2026-02-26,418635.1386163165,407837.8548153034,355045.615139351
2026-02-27,422282.5845217453,409833.2804106556,357735.53594591335
2026-03-02,423637.45624079305,411163.41254308296,358883.31181524135
2026-03-03,415682.9014480809,407853.1077359927,353023.59066233074
2026-03-04,416997.2428889038,408571.2844709691,353994.21667929506
2026-03-05,415235.3759920342,407897.4422008776,352693.6331827218
2026-03-06,413989.0829294817,405151.29760145047,351773.1293292734
2026-03-09,416241.74991943233,407610.6322236759,353437.5876637663
2026-03-10,414680.08345118776,405211.6371808726,352284.51270530745
2026-03-11,415214.17179614486,405766.3596051874,352679.0568786686
2026-03-12,411290.23539589054,403609.33680629893,349780.8350579988
2026-03-13,410098.43188110134,403436.4680697975,348899.4728328078
2026-03-16,413433.3741833114,406713.73703652294,351366.6633597084
2026-03-17,415125.2414346527,408491.1688390018,352616.989947345
2026-03-18,408172.8470610662,404716.4277520548,347481.75105671724
2026-03-19,404687.2949415307,405052.97078467323,344901.50197923364
2026-03-20,397911.103273575,401001.4391366997,339879.65636681963
2026-03-23,399288.7727030994,404363.6778406068,340902.91706487315
2026-03-24,400391.4238775874,405139.6608023077,341721.5400277745
2026-03-25,403989.24608646985,406132.1656106443,344391.65182912955
2026-03-26,397975.04296026856,403037.26403084374,339264.68033389066
2026-03-27,400096.76892923977,402291.1583327875,341073.40350724553
2026-03-30,400484.27551305643,402864.732084276,341403.74406405014
2026-03-31,407630.7324368974,406987.9152648063,347495.9361918587
2026-04-01,406331.4577538272,404254.22554731194,346388.33404992806
2026-04-02,405390.61960265395,404945.7619113874,345586.2909061433
2026-04-06,407150.8655646458,407016.42671024194,347086.860588006
2026-04-07,408251.0272600004,407322.9580623355,348024.7234326551
2026-04-08,409705.7435748094,408300.7070844196,349264.8360333074
2026-04-09,410543.82316753245,408469.71482868696,349979.2798411517
2026-04-10,408922.87836680195,406972.7891973683,348597.461233713
2026-04-13,410552.3892789798,408960.8135604367,349986.5822564999
2026-04-14,413485.30583323323,410119.415491075,352486.8269698954
2026-04-15,413947.5566701828,411377.5395380923,352880.8853039689
2026-04-16,415604.0237435705,413016.53114533424,354292.98584162147
2026-04-17,416532.2304985017,412954.3597656783,355084.2610071522
2026-04-20,416070.0481841931,413204.508731701,354690.26108707295
2026-04-21,412776.4614238407,412205.64225012076,351882.5532190335
2026-04-22,416883.6573013395,416331.442456181,355383.8443705679
2026-04-23,415673.9029218728,415095.93244789494,354352.5562531538
2026-04-24,417881.4820124256,417132.4197999317,355989.0006083995
2026-04-27,416410.99882569653,415822.1285286697,354899.7051927125
2026-04-28,414835.5450541197,414280.9626196247,353732.11276358936
2026-04-29,416250.87495062273,415487.6867967318,354781.5545830336
2026-04-30,419230.00876212824,418302.12248718424,356989.54936728725
2026-05-01,419670.97129634063,418884.8019316189,357316.06726518535
2026-05-04,417064.70997035195,416457.6111392021,355386.48306405876
2026-05-05,421175.6284553709,420358.5580566046,358432.5432986877
2026-05-06,424338.94584493525,423637.144909632,360773.4770845595
2026-05-07,422213.8159944178,421674.64656492905,359202.3571457451
2026-05-08,424917.9493955916,424487.54768736963,361202.85002387816
2026-05-11,428485.9059729746,427575.93479599454,363840.2002849985
2026-05-12,427079.6741543231,426142.0360016351,362801.8755001586
2026-05-13,428508.8167854801,427560.01798273815,363857.57023311476
2026-05-14,430160.4017405665,429203.57607883704,365077.0503693074
2026-05-15,427734.8975659893,426558.9255161832,363287.028693409
2026-05-18,428994.60467300453,427571.9546649016,364217.3799450751
2026-05-19,426724.06055430043,425356.73632934963,362541.1216486933
2026-05-20,428029.2042088304,426966.95430003095,363505.32940110465
2026-05-21,428055.5457279469,427086.9544921259,363524.7821220856
2026-05-22,428414.841138719,427573.366536335,363790.1129575688
2026-05-26,428099.8907515611,427676.55843689706,363557.5552752194
2026-05-27,425636.5382044698,425549.9818792692,361738.454377734
2026-05-28,427910.44181691733,427770.7993437434,363418.9213741727
2026-05-29,428439.8950526921,428313.28842290613,363809.92827057786
2026-06-01,430763.1296168926,430451.90582598513,365525.3853731807
2026-06-02,431706.5861893066,431421.8750239934,366325.9583644698
2026-06-03,431391.7898771699,431055.9092184787,366058.8369805896
2026-06-04,431934.6372880331,431627.13484757184,366519.47182933136
2026-06-05,420752.23061047954,420386.0513464636,357030.606071838
2026-06-08,423067.4672565039,422634.03615421394,358995.207285551
2026-06-09,419379.5579284059,419024.8229110229,355865.82042374305
2026-06-10,413631.2229957482,413245.9059853835,350988.0530452246
2026-06-11,419288.4123335063,419058.48977818835,355788.4785474075
2026-06-12,420312.8550965068,420051.66352000716,356657.77262109384
2026-06-15,423081.5000764112,422811.24239846517,359007.1148782669
2026-06-16,422227.7165382346,422027.5525738404,358282.6342174108
2026-06-17,417875.51105868816,417697.9758868782,354589.55680256954
2026-06-18,419187.67130632955,419070.5422421183,355702.9944373482
2026-06-22,417929.160205253,417716.732937874,354635.08095174754
2026-06-23,413250.2529028727,413056.21507008513,350664.7796951172
2026-06-24,409821.38859118667,409798.5920460654,347755.2062828429
2026-06-25,411758.20983240876,411731.08477480756,349398.70193491114
2026-06-26,410363.4607185284,410337.84195082256,348215.1832623557
2026-06-29,412442.1795069212,412429.1128575589,349979.0865167626
2026-06-30,413871.82567890984,413712.98333408765,351192.21719586273
